codigo,descricao,descricao_sefaz,gtin,ncm,gpc,unidade_medida,data_venda,valor_declarado,valor_venda
967395,TINTA ACR FC BD15L REND MUIT BR CORAL BD0001BD,TINTA CR RENDE MUITO BRANCO 15L CORAL 1X1UN CORAL,7891019918928,32091010,83000000,BD,2026-09-09T14:16:04Z,299.99,209.99
1554,TINTA ACR FOSCO GELO IBRATIN 15L,,0,32091010,83000000,UND,2026-09-11T13:30:33Z,210.0,210.0
03148,"PAPEL PICADO - SUV ACR ACE BASE P 3,2L DECORA SEDA CORAL  SUV B 148","TINTA BASE ACR AC GL3,2L ACAB SEDA P 990 GL0001GL - AZUL FERIADO - (LEQU",7891019177073,32091010,83000000,GL,2026-09-11T14:17:33Z,234.21,210.0
2696,TINTA ACR PLUS 15L - AM MILHO,,7898701771489,32091010,83000000,UN,2026-09-12T19:13:18Z,225.0,210.0
06823,MANHA DO DESERTO 50YR 44/287 DECORA MATTE EXTRA FOSCO (NOVO) P GL 4377,"TINTA BASE ACR FC GL3,2L DECORA P GL0001GL - PUDIM DE LEITE - SUV",7891019906833,32091010,83000000,GL,2026-09-10T15:06:57Z,211.1719,211.17
3154,5598 TINTA PISO BRANCO BD 15L,,618341747678,32091010,83000000,UND,2026-09-09T20:46:25Z,212.0,212.0
7891019166350,Tinta Acril Fo Branco 36L Chega de Mofo,,0,32091010,83000000,UN,2026-09-11T00:08:24Z,212.66,212.66
7899173408804,NACOR TINTA ACRILICA STANDARD-BL 15LT GELO IBRATIN IBRATIN,,7899173408804,32091010,83000000,BL,2026-09-14T13:51:16Z,215.0,215.0
10732,"TINTA ACR PREMIUM TOQUE BRILHO ELEFANTE SEMI BRILHO 3,6L SUVINIL",,7891260559345,32091010,83000000,GL,2026-09-12T14:32:30Z,253.0,215.05
10729,"TINTA ACR PREMIUM TOQUE BRILHO BRANCO SEMI BRILHO 3,6L PLASTICO SUVINI",,7891260559222,32091010,83000000,GL,2026-09-14T17:54:32Z,215.05,215.05
7892948029617,"TINTA ACR SB BASE C 3,2L SB LAVAVEL PREMIUM IQUINE",,0,32091010,83000000,GL,2026-09-13T19:39:42Z,218.43,218.43
375277,HIDROTINTAS PISOS E PAREDES 15L CZ ELEFA UN,,7899010493574,32091010,83000000,LT,2026-09-12T14:29:27Z,219.9,219.9
375283,HIDROTINTAS PISOS E PAREDES 15L CINZA UN,,7899010493598,32091010,83000000,LT,2026-09-13T15:03:01Z,219.9,219.9
7891019906925,"TINTA ACR SB 3,6L BR NEVE DECORA DIAMANTE CORAL",,0,32091010,83000000,GL,2026-09-13T14:39:20Z,219.9,219.9
7891019906925,"TINTA ACR SB 3,6L BR NEVE DECORA DIAMANTE CORAL","TINTA PARA PAREDE VINIL ACRILICO CORAL DECORA 3,6 L BRANCO",7891019906925,32091010,83000000,GL,2026-09-11T23:20:03Z,219.9,219.9
7891019906925,"TINTA ACR SB 3,6L BR NEVE DECORA DIAMANTE CORAL",,0,32091010,83000000,GL,2026-09-12T20:03:07Z,219.9,219.9
645,HPISO ACRILICO PREMIUM VERDE 15L,HPISO TINTA PISO VERDE 18L HIDRACOR *FL,7897144010124,32091010,83000000,UN,2026-09-15T19:45:23Z,220.0,220.0
52435,TINTA ACR.STANDARD 15L AZ OCEANO IBRATIN,,7899173408750,32091010,83000000,BD,2026-09-10T13:01:42Z,229.99,220.79
52438,TINTA ACR.STANDARD 15L LJ IBRATIN,,0,32091010,83000000,BD,2026-09-12T14:09:49Z,229.99,221.0
0000000002768,TINTA ACRILICA 18L BRANCO CORALAR,,7891019176113,32091010,83000000,UN,2026-09-11T12:28:05Z,221.9,221.9
365089,HIDROTINTAS BRILHO E COR 15L BR NEVE** UN,,7899010489270,32091010,83000000,UN,2026-09-11T15:17:52Z,369.9,221.94
362179,HIDROTINTAS BRILHO E COR 15L BR GELO** UN,,7899010489263,32091010,83000000,UN,2026-09-12T11:23:09Z,369.986,221.99
1374,TINTA EXT OCEANO 15L DURATON,,0,32091010,83000000,UND,2026-09-11T11:47:27Z,230.0,222.18
1709,TINTA EXT AMARELO CANARIO 15L DURATON,,0,32091010,83000000,UND,2026-09-11T11:47:27Z,230.0,222.18
06812,"TINTA ACR PREMIUM DECORA DIAMANTE GELO SEMI BRILHO 3,6L CORAL","TINTA ACRI EXT DECOR S B 3 6L BR GELO CO GL C/3,6L",7891019906901,32091010,83000000,GL,2026-09-10T17:25:11Z,262.0,222.93
904939,TINTA BASE ACR LT16L DIATEX P IQUINE LT0001LT - PAIVA,TINTA BASE ACRIL DIATEX LT16L P IQUIN LT0001LT - BARRA MANSA,7892948036516,32091010,83000000,LT,2026-09-10T22:03:24Z,222.99,222.99
01310,"ESMALTE PREMIUM HAMMERITE PRETO BRILHANTE 2,4L CORAL","TINTA ESM BR 2,4L HAMMERITE PT CORAL GL0001GL",7891019208043,32089010,83000000,GL,2026-09-10T13:51:02Z,249.0,223.65
01310,"ESMALTE PREMIUM HAMMERITE PRETO BRILHANTE 2,4L CORAL","TINTA ESM BR 2,4L HAMMERITE PT CORAL GL0001GL",7891019208043,32089010,83000000,GL,2026-09-14T19:29:10Z,224.0,224.0
01307,"ESMALTE PREMIUM HAMMERITE BRANCO BRILHANTE 2,4L CORAL","TINTA HY HAMMERITE BR BRANCO 2.4 L CORAL 1X2,4LAKZONOBEL",7891019207923,32089010,83000000,GL,2026-09-14T12:21:03Z,249.0,224.01
217,"BRASILUX AMARELO BRASIL 5Y7/12 3,6 L","BRASILUX AMARELO BRASIL 5Y7/12 3,6 L",7893866622140,32081010,83000000,GL,2026-09-09T13:37:44Z,225.0,225.0
03148,"BISCOITO DE LEITE ACR ACE BASE P 3,2L DECORA SEDA CORAL 40YY 74/056","TINTA BASE ACR AC GL3,2L ACAB SEDA P 990 GL0001GL - AZUL FERIADO - (LEQU",7891019177073,32091010,83000000,GL,2026-09-11T20:48:54Z,231.2,225.36
7892948029587,"TINTA ACR SB BASE M 3,2L SB LAVAVEL PREMIUM IQUINE",,0,32091010,83000000,GL,2026-09-10T15:30:24Z,226.52,226.52
09625,TINTA PISO PREMIUM HPISO PRETO 15L HIDRACOR,HPISO TINTA PISO PRETO 15L HIDRACOR,7897144042156,32091010,83000000,LA,2026-09-12T14:27:16Z,226.8,226.63
09620,TINTA PISO PREMIUM HPISO VERDE 15L HIDRACOR,"HPISO VERDE 15,0L",7897144042248,32091010,83000000,LA,2026-09-10T20:57:37Z,226.8,226.66
09687,TINTA PISO PREMIUM HPISO AZUL 15L HIDRACOR,,1001001096879,32091010,83000000,LA,2026-09-12T12:42:56Z,226.8,226.8
09676,TINTA PISO PREMIUM HPISO CINZA 15L HIDRACOR,,1001001096763,32091010,83000000,LA,2026-09-11T13:46:58Z,226.8,226.8
09669,TINTA PISO PREMIUM HPISO CONCRETO 15L HIDRACOR,,1001001096695,32091010,83000000,LA,2026-09-15T18:35:50Z,226.8,226.8
09620,TINTA PISO PREMIUM HPISO VERDE 15L HIDRACOR,"HPISO VERDE 15,0L",7897144042248,32091010,83000000,LA,2026-09-10T18:01:17Z,226.8,226.8
09676,TINTA PISO PREMIUM HPISO CINZA 15L HIDRACOR,,1001001096763,32091010,83000000,LA,2026-09-15T12:48:13Z,226.8,226.8
09620,TINTA PISO PREMIUM HPISO VERDE 15L HIDRACOR,"HPISO VERDE 15,0L",7897144042248,32091010,83000000,LA,2026-09-12T12:42:56Z,226.8,226.8
09571,TINTA PISO PREMIUM HPISO BRANCO 15L HIDRACOR,HPISO TINTA PISO BRANCO 15L HIDRACOR,7897144042255,32091010,83000000,LA,2026-09-10T18:36:25Z,252.0,226.975
7891260559079,"TINTA ACR AC 3,2L BASE A2 TOQUE SEDA SUVINIL",,7891260559079,32091010,83000000,UN,2026-09-13T20:27:21Z,227.18,227.18
10729,"TINTA ACR PREMIUM TOQUE BRILHO BRANCO SEMI BRILHO 3,6L PLASTICO SUVINI",,7891260559222,32091010,83000000,GL,2026-09-14T12:35:24Z,227.7,227.7
10729,"TINTA ACR PREMIUM TOQUE BRILHO BRANCO SEMI BRILHO 3,6L PLASTICO SUVINI",,7891260559222,32091010,83000000,GL,2026-09-10T15:03:25Z,227.7,227.7
10729,"TINTA ACR PREMIUM TOQUE BRILHO BRANCO SEMI BRILHO 3,6L PLASTICO SUVINI",,7891260559222,32091010,83000000,GL,2026-09-15T17:14:48Z,253.0,227.7
7891019176137,TINTA ACR FOS 18L BR GELO CORALAR CORAL,,0,32091010,83000000,LT,2026-09-13T15:02:24Z,227.9,227.9
7891019176137,TINTA ACR FOS 18L BR GELO CORALAR CORAL,,0,32091010,83000000,LT,2026-09-15T14:45:06Z,227.9,227.9
06811,"TINTA ACR PREMIUM DECORA DIAMANTE BRANCO SEMI BRILHO 3,6L CORAL","TINTA PARA PAREDE VINIL ACRILICO CORAL DECORA 3,6 L BRANCO",7891019906925,32091010,83000000,GL,2026-09-15T18:08:34Z,262.0,228.57
00433,TINTA ACR ECONOMICA MUDA FACIL AREIA FOSCO 18L GLASU,TINTA SUV GLAS ACR ECON FO AREIA 18L 53426635,7891260060797,32091010,83000000,LA,2026-09-11T18:56:51Z,254.0,228.6
09853,TINTA ACR ECONOMICA MUDA FACIL LAMINA AFIADA FOSCO 18L GLASU,GLASU ACR ECONOMICO MUDA FACIL FOSCO LAMINA AFIADA 18L,7891260508602,32091010,83000000,LA,2026-09-11T11:30:02Z,228.6,228.6
06811,"TINTA ACR PREMIUM DECORA DIAMANTE BRANCO SEMI BRILHO 3,6L CORAL","TINTA PARA PAREDE VINIL ACRILICO CORAL DECORA 3,6 L BRANCO",7891019906925,32091010,83000000,GL,2026-09-09T15:14:47Z,228.6,228.6
52431,TINTA ACR.STANDARD 15L BR IBRATIN,,7899173408774,32091010,83000000,BD,2026-09-14T16:39:43Z,229.99,229.99
56849,TINTA ACR.STANDARD 15L CONCRETO IBRATIN,,7899173408798,32091010,83000000,BD,2026-09-12T17:03:33Z,229.99,229.99
52433,TINTA AC.STANDARD 15L AM CANARIO IBRATIN,,7899173408736,32091010,83000000,BD,2026-09-15T18:10:03Z,229.99,229.99
05980,VIDA SERENA 03YY 59/088 DECORA SEDA ACETINADO (NOVO) P GL E5.05.77,"TINTA BASE ACR AC GL3,2L ACAB SEDA P 990 GL0001GL - AZUL FERIADO - (LEQU",7891019177073,32091010,83000000,GL,2026-09-10T11:26:25Z,230.8339,230.83
8811,TINTA ACR COLORIR BR NEVE LT 15L LUX BD,,7908147613127,32091010,83000000,LT,2026-09-14T16:26:27Z,231.5,231.5
7891019922116,TINTA ACR MAIS DESEMP PEDRA PREC 18L CORALAR CORAL,,0,32091010,83000000,UN,2026-09-12T18:50:46Z,231.9,231.9
7891019177073,"TINTA ACR AC 3,2L BASE P DECORA SEDA CORAL",,0,32091010,83000000,GL,2026-09-15T13:43:46Z,232.65,232.65
11519,TINTA IMPERMEA PREMIUM FUSEPROTEC PAREDE BRANCO FOSCO 14L/19KG VIAPOL,,7899519913559,32091010,83000000,LA,2026-09-12T15:41:16Z,265.0,233.22
7891019201624,"TINTA CERAMICA 3,6L EMBELEZA CERAMICA CORAL",,0,32089010,83000000,GL,2026-09-14T21:46:26Z,239.9,233.66
7891019138630,TINTA ACR FOS 18L MARFIM CORALAR CORAL,,0,32091010,83000000,LT,2026-09-13T21:36:53Z,233.9,233.9
07086,"ACR ACE BRANCO 3,6L DECORA SEDA CORAL","TINTA ACR AC 3,6L ACAB SED BR CORAL GL0001GL",7891019177158,32091010,83000000,GL,2026-09-11T17:18:16Z,234.01,234.01
05318,"ESM BRI PRETO 2,4L DIRETO NA FERRUGEM HAMMERITE","TINTA ESM BR 2,4L HAMMERITE PT CORAL GL0001GL",7891019208043,32089010,83000000,GL,2026-09-10T20:51:20Z,234.18,234.18
7899173409580,TINTA PARA PISO ELEGANCE 15L CINZA ESC       De24989 Por23489,,0,32091010,83000000,UN,2026-09-10T22:01:41Z,249.89,234.89
903030,"TINTA BASE ACR SB 3,2L DECORA MF GL0001GL - ESSENCIA DE LARANJA",CAMURCA - PADRAO CORALIT DECORA DIAMANTE SB MF GL RM814 - PADRAO CORALIT,7891019177943,32091010,83000000,GL,2026-09-15T16:35:49Z,234.99,234.99
327,TINTA PISO CINZA MEDIO 18L LT MIRACRIL,,9999900033304,32091010,83000000,LT,2026-09-11T15:05:19Z,235.0,235.0
03148,"ALGODAO EGIPCIO - SUV ACR ACE BASE P 3,2L DECORA SEDA CORAL","TINTA BASE ACR AC GL3,2L ACAB SEDA P 990 GL0001GL - AZUL FERIADO - (LEQU",7891019177073,32091010,83000000,GL,2026-09-12T15:40:13Z,235.0,235.0
01467,"ESMALTE PREMIUM CORALIT ANTIFERRUGEM CINZA BRILHANTE 3,6L CORAL","TINTA ESM BR 3,6L CORALIT ANTIF CZ CORAL GL0001GL",7891019173433,32089010,83000000,GL,2026-09-09T11:26:18Z,235.8,235.8
06811,"TINTA ACR PREMIUM DECORA DIAMANTE BRANCO SEMI BRILHO 3,6L CORAL","TINTA PARA PAREDE VINIL ACRILICO CORAL DECORA 3,6 L BRANCO",7891019906925,32091010,83000000,GL,2026-09-15T12:18:07Z,262.0,235.8
06812,"TINTA ACR PREMIUM DECORA DIAMANTE GELO SEMI BRILHO 3,6L CORAL","TINTA ACRI EXT DECOR S B 3 6L BR GELO CO GL C/3,6L",7891019906901,32091010,83000000,GL,2026-09-15T12:10:31Z,262.0,235.8
7891019169535,TINTA ACR FOS 18L VD KIWI CORALAR CORAL,,0,32091010,83000000,LT,2026-09-13T13:29:22Z,235.9,235.9
7891019177073,"TINTA ACR AC 3,2L BASE P DECORA SEDA CORAL",,0,32091010,83000000,GL,2026-09-13T21:22:37Z,236.25,236.25
03150,"MATA TROPICAL ACR ACE BASE T 3,2L DECORA SEDA CORAL 08GY 26/190","TINTA BASE ACR AC GL3,2L ACAB SEDA T 993 GL0001GL - ESTRELA ARDENTE*",7891019177103,32091010,83000000,GL,2026-09-09T15:11:01Z,237.65,237.65
7891019922154,TINTA ACR MAIS DES NEB PAULISTA 18L CORALAR CORAL,,0,32091010,83000000,UN,2026-09-11T18:07:52Z,237.9,237.9
11519,TINTA IMPERMEA PREMIUM FUSEPROTEC PAREDE BRANCO FOSCO 14L/19KG VIAPOL,,7899519913559,32091010,83000000,LA,2026-09-15T11:56:05Z,238.5,238.5
04691,TINTA PISO CINZA MEDIO 18L MIRAPISO MIRACOR,,9999900033304,32091010,83000000,BD,2026-09-15T14:44:40Z,239.9,239.9
04693,TINTA PISO CONCRETO 18L MIRAPISO MIRACOR,,9999900038750,32091010,83000000,BD,2026-09-15T14:54:57Z,239.9,239.9
05982,TINTA PISO BRANCO 18L MIRAPISO MIRACOR,,9999900032338,32091010,83000000,BD,2026-09-15T12:11:51Z,239.9,239.9
06331,TINTA PISO VERDE QUADRA 18L MIRAPISO MIRACOR,,9999900033205,32091010,83000000,BD,2026-09-09T14:06:38Z,239.9,239.9
06331,TINTA PISO VERDE QUADRA 18L MIRAPISO MIRACOR,,9999900033205,32091010,83000000,BD,2026-09-14T19:19:23Z,239.9,239.9
04691,TINTA PISO CINZA MEDIO 18L MIRAPISO MIRACOR,,9999900033304,32091010,83000000,BD,2026-09-15T18:05:22Z,239.9,239.9
7892948057313,TINTA ACR ACABA MOFO BR NEVE 15L IQUINE,,0,32091010,83000000,UN,2026-09-15T14:42:24Z,239.9,239.9
7891019907021,"TINTA ACR SB 3,2 BASE P DECORA DIAMANTE CORAL",,0,32091010,83000000,GL,2026-09-12T13:47:14Z,239.9,239.9
7892948057313,TINTA ACR ACABA MOFO BR NEVE 15L IQUINE,,0,32091010,83000000,UN,2026-09-14T18:03:28Z,239.9,239.9
7892948057313,TINTA ACR ACABA MOFO BR NEVE 15L IQUINE,,7892948057313,32091010,83000000,UN,2026-09-11T21:54:12Z,239.9,239.9
7892948057320,TINTA ACR FOS BR GELO 15L SELA E PINTA IQUINE,,0,32091010,83000000,UN,2026-09-13T19:51:54Z,239.9,239.9
04693,TINTA PISO CONCRETO 18L MIRAPISO MIRACOR,,9999900038750,32091010,83000000,BD,2026-09-15T13:58:22Z,239.9,239.9
7892948057320,TINTA ACR FOS BR GELO 15L SELA E PINTA IQUINE,,0,32091010,83000000,UN,2026-09-15T13:15:20Z,239.9,239.9
7891260559161,Tinta pre intext T SEDA crAmio 36L Suv       De51042 Por47984,,0,32091010,83000000,UN,2026-09-11T15:23:23Z,255.21,239.92
913060,"TINTA BASE ACR 3,2L PROT SOL CHUV P CORA GL0001GL - TOQUE DE CEREJEIRA",AMARELO VANILLA - RM PADRAO NOVO AMARELO VANILLA PROTECAO SOL & CHUVA PINTURA IMPER GL,7891019166398,32091010,83000000,GL,2026-09-10T11:45:36Z,240.0,240.0
10693,"TINTA ACR PREMIUM SEMPRE LIMPO BRANCO FOSCO 3,6L SUVINIL",,7891260561584,32091010,83000000,GL,2026-09-10T20:33:35Z,276.0,240.35
7891260559253,"TINTA ACR SB 3,2L BASE A2 TOQUE BRILHO SUVINIL",,0,32091010,83000000,UN,2026-09-11T14:44:16Z,240.65,240.65
7891019177165,Tinta Acril Prem Ac Gelo 36L Decora          De24457 Por24069,,0,32091010,83000000,UN,2026-09-14T18:14:38Z,244.57,240.69
5085,TINTA P/ PISO 18L CONCRETO - MIRACOR,,0,32091010,83000000,UN,2026-09-13T13:19:19Z,255.9,241.63
7891019177158,Tinta Acril Prem Ac Branco 36L Decora,,0,32091010,83000000,UN,2026-09-15T12:17:12Z,244.57,244.57
7891019908202,Tinta Acril Prem Fo Gelo 36L Supe Lavav,,0,32091010,83000000,UN,2026-09-14T19:10:27Z,244.57,244.57
7891019138654,TINTA ACR FOS 18L AREIA CORALAR CORAL,,0,32091010,83000000,LT,2026-09-13T17:23:58Z,244.9,244.9
91854,TINTA ACR FC 18L CORALAR +DES LJ/MT CORA LT0001LT,TINTA PARA PAREDE ACRILICA CORAL CORALAR 18 L LARANJA/MARACATU,7891019168637,32091010,83000000,LT,2026-09-09T21:39:30Z,244.99,244.99
7892948003273,"TINTA ACR SB  GELO 3,6L SB LAVAVEL PREMIUM IQUINE",,0,32091010,83000000,GL,2026-09-14T22:57:24Z,245.9,245.9
7899173409597,TINTA PARA PISO ELEGANCE 15L CINZ ME         De24989 Por24610,,0,32091010,83000000,UN,2026-09-10T14:49:50Z,249.89,246.1
10693,"TINTA ACR PREMIUM SEMPRE LIMPO BRANCO FOSCO 3,6L SUVINIL",,7891260561584,32091010,83000000,GL,2026-09-10T11:26:27Z,276.0,246.24
7892948057078,TINTA ACR FOS 15L AREIA SELA PINTA IQUINE,,0,32091010,83000000,UN,2026-09-10T13:54:19Z,289.9,246.705
7891019907021,"TINTA ACR SB 3,2 BASE P DECORA DIAMANTE CORAL",FOCA DO DESERTO RM068 SM FORCA DO DESERTO DECORA DIAMANTE SB P GL FORCA DO DESERTO,7891019907021,32091010,83000000,GL,2026-09-13T19:30:35Z,248.13,248.13
10693,"TINTA ACR PREMIUM SEMPRE LIMPO BRANCO FOSCO 3,6L SUVINIL",,7891260561584,32091010,83000000,GL,2026-09-15T16:25:03Z,276.0,248.38
92323693,TINTA P  PS 15L CINZ ME,,7899173409597,32091010,83000000,UN,2026-09-15T11:52:33Z,249.89,249.89
92323721,TINTA P  PS 15L VERDE,,7899173409627,32091010,83000000,UN,2026-09-09T14:49:11Z,265.85,249.89
7891019169467,TINTA ACR FOS 18L AM FREVO CORALAR CORAL,,0,32091010,83000000,LT,2026-09-14T17:58:25Z,249.9,249.9
7891019022335,TINTA ACRIL DECORA SEDA AC BASE MF 3.2L CORAL,,0,32091010,83000000,UN,2026-09-14T20:47:21Z,249.9,249.9
86501541,Esm Sint Hamm Cz 2 4L,"TINTA ESM BR 2,4L HAMMERITE CZ CORAL GL0001GL",7891019207947,32089010,83000000,UN,2026-09-14T14:01:30Z,265.85,249.9
7891019022335,TINTA ACRIL DECORA SEDA AC BASE MF 3.2L CORAL,,0,32091010,83000000,UN,2026-09-10T15:50:21Z,249.9,249.9
1023,"TINTAEMBORRACHADA ASFALTO 3,6L",,0,32091010,83000000,UN,2026-09-15T19:41:29Z,250.0,250.0
209854,MAZA PISO PREMIUM BRANCO 18L,TINTA SUPER PISO PREM EXT/INT BRANCO 18L - 1X1,7898289937635,32091010,83000000,UND,2026-09-10T20:58:08Z,295.0,250.0
09252,"ACR SB BRANCO 3,6L DECORA DIAMANTE CORAL","TINTA PARA PAREDE VINIL ACRILICO CORAL DECORA 3,6 L BRANCO",7891019906925,32091010,83000000,GL,2026-09-14T12:23:31Z,251.4,251.4
09428,"ACR SB GELO 3,6L DECORA DIAMANTE CORAL","TINTA ACRI EXT DECOR S B 3 6L BR GELO CO GL C/3,6L",7891019906901,32091010,83000000,GL,2026-09-12T14:18:43Z,251.4,251.4
03943,TINTA ACR ECONOMICA MUDA FACIL MARFIM FOSCO 18L GLASU,TINTA SUV GLAS ACR ECON FO MARFIM 18L 53427059,7891260058664,32091010,83000000,LA,2026-09-10T17:50:14Z,254.0,254.0
06203,BURGUNDY 11YR 07/229 DECORA SEDA AC (ANTIGO) T GL 9676,"TINTA BASE ACR AC GL3,2L ACAB SEDA T 993 GL0001GL - ESTRELA ARDENTE*",7891019177103,32091010,83000000,GL,2026-09-10T16:14:36Z,312.8174,254.02
7891260559284,"TINTA ACR SB 3,2L BASE B2 TOQUE BRILHO SUVINIL",,0,32091010,83000000,UN,2026-09-11T19:35:20Z,254.42,254.42
92418151,CORALIT ANT PRETO BR 3 6L,"TINTA ESM BR 3,6L CORALIT ANTIF PT CORAL GL0001GL",7891019173365,32089010,83000000,UN,2026-09-12T11:52:45Z,255.21,255.21
7891260559055,Tinta pre int TOQ SEDA Brc Ne 36L IP22,,0,32091010,83000000,UN,2026-09-13T21:57:20Z,255.21,255.21
7891019138616,TINTA ACR FOS 18L CAMURCA CORALAR CORAL,,0,32091010,83000000,LT,2026-09-14T18:41:33Z,255.9,255.9
375276,HIDROTINTAS PISOS E PAREDES 15L BR GELO UN,,7899010493536,32091010,83000000,LT,2026-09-15T19:21:27Z,255.9,255.9
7891260559284,"TINTA ACR SB 3,2L BASE B2 TOQUE BRILHO SUVINIL",,7891260559284,32091010,83000000,UN,2026-09-10T17:34:32Z,256.82,256.82
903027,"TINTA BASE ACR SB 3,2L DECORA P GL0001GL - RAFIA - SUV",FOCA DO DESERTO RM068 SM FORCA DO DESERTO DECORA DIAMANTE SB P GL FORCA DO DESERTO,7891019907021,32091010,83000000,GL,2026-09-11T14:21:38Z,256.99,256.99
06203,VITROLA RETRO 54YR 12/074 DECORA SEDA AC (ANTIGO) T GL D2.10.30,"TINTA BASE ACR AC GL3,2L ACAB SEDA T 993 GL0001GL - ESTRELA ARDENTE*",7891019177103,32091010,83000000,GL,2026-09-12T13:40:59Z,285.7566,257.15
295957,TINTA ACR FC 15L RT SEL PINT MF IQUINE BD0001BD,,7892948057061,32091010,83000000,BD,2026-09-10T20:07:44Z,289.99,258.09
7891260561362,"TINTA ACR EMB FOS BR 3,6L FACH PROT SUVINIL",,0,32091010,83000000,UN,2026-09-14T16:29:39Z,259.9,259.9
295949,TINTA ACR FC 15L RT ACABA MOFO BR/NV IQU BD0001BD,,7892948057313,32091010,83000000,BD,2026-09-09T13:01:33Z,259.99,259.99
6567,TINTA MIRAPISO CZ MEDIO 18L MIRACOR,,0,32091010,83000000,UN,2026-09-09T13:52:32Z,260.0,260.0
15650,"TINTA BASE ACR SB 3,2L DECORA P",FOCA DO DESERTO RM068 SM FORCA DO DESERTO DECORA DIAMANTE SB P GL FORCA DO DESERTO,7891019907021,32091010,83000000,GL,2026-09-15T21:33:05Z,260.0,260.0
7891260560983,"TINTA ACR FOS 3,2L BASE C2 FOSCO COMPLETO SUVINIL",,0,32091010,83000000,UN,2026-09-15T13:25:46Z,261.14,261.14
19797,TINTA SUPER PISO PREMIUM EXT/INT CINZA - 1X1,,7898289933033,32091010,83000000,LT,2026-09-10T20:23:31Z,261.19,261.19
7891019909070,TINTA ACR TOTAL FO BASE T SOL E CHUVA 3.2L CORAL,,0,32091010,83000000,UN,2026-09-13T16:56:44Z,265.46,263.045
7894422008200,Tinta Piso Concr Fos Pre 18L Luxens          De29777 Por26337,,0,32091010,83000000,UN,2026-09-12T16:18:11Z,297.77,263.37
11266,TINTA IMPERMEA PREMIUM MACTRA VEDBEM PAREDE BRANCO FOSCO 18KG CORAL,,7897866455623,32091010,83000000,LA,2026-09-11T11:19:04Z,265.5,265.5
11266,TINTA IMPERMEA PREMIUM MACTRA VEDBEM PAREDE BRANCO FOSCO 18KG CORAL,,7897866455623,32091010,83000000,LA,2026-09-12T14:09:56Z,265.5,265.5
7892948030026,TINTA ACR FOSC 16L ACABA COM BASE P IQUINE,,0,32091010,83000000,UN,2026-09-13T20:19:14Z,279.9,267.08
05539,"EPOXI TINTA BASE AGUA RENOVA AZULEJOS BRANCO BRILHANTE 3,6L CORAL",CORAL WANDEPOXY (RENOVA AZULEJOS)  BASE AGUA BRIL BRANCO GAL,7891019176397,32091010,83000000,GL,2026-09-12T12:39:03Z,297.0,267.53
7891260559314,"TINTA ACR SB 3,2L BASE C2 TOQUE BRILHO SUVINIL",,0,32091010,83000000,UN,2026-09-11T15:27:47Z,267.57,267.57
000783,TINTA RENDE MUITO+ INT/EXT 15L SANTTAFE,,0,32081010,83000000,UN,2026-09-12T16:24:09Z,299.0,269.0
157,DILUENTE - TINTA - GL5N,,0,38140090,83000000,LT,2026-09-14T17:43:38Z,270.0,270.0
0000095,TINTA ACRI EXT COR E PAR 15L AM OURO HID,,7899010489812,32091010,83000000,UN,2026-09-14T20:06:01Z,270.0,270.0
7892948036240,TINTA ACR FOS 20L BR NEVE DELANIL IQUINE,,0,32091010,83000000,UN,2026-09-15T13:05:30Z,279.9,271.53
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,,0,32091010,83000000,UN,2026-09-14T13:41:27Z,285.9,271.605
7891019177943,"TINTA ACR SB 3,2L BASE MF DECORA DIAMANTE CORAL",,0,32091010,83000000,GL,2026-09-14T13:08:42Z,272.55,272.55
7891260559314,"TINTA ACR SB 3,2L BASE C2 TOQUE BRILHO SUVINIL",,7891260559314,32091010,83000000,UN,2026-09-13T15:15:30Z,273.27,273.27
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,,7892948057429,32091010,83000000,UN,2026-09-14T19:56:29Z,285.9,275.25
7892948030026,TINTA ACR FOSC 16L ACABA COM BASE P IQUINE,TINTA BASE ACR FC 16LT DIACRYL P IQUINE LT - ALGODAO EGIPCIO,7892948030026,32091010,83000000,UN,2026-09-10T19:22:36Z,279.9,279.9
7892948036240,TINTA ACR FOS 20L BR NEVE DELANIL IQUINE,TINTA ACR FOS BR NEVE 20L DELANIL STD IQUINE,7892948036240,32091010,83000000,UN,2026-09-10T19:17:41Z,279.9,279.9
7892948036240,TINTA ACR FOS 20L BR NEVE DELANIL IQUINE,TINTA ACR FOS BR NEVE 20L DELANIL STD IQUINE,7892948036240,32091010,83000000,UN,2026-09-11T18:12:59Z,279.9,279.9
7892948030026,TINTA ACR FOSC 16L ACABA COM BASE P IQUINE,,0,32091010,83000000,UN,2026-09-13T22:28:47Z,279.9,279.9
7892948036240,TINTA ACR FOS 20L BR NEVE DELANIL IQUINE,,0,32091010,83000000,UN,2026-09-14T13:01:23Z,279.9,279.9
7892948048830,TINTA ACR FOS BASE P 16L SELA E PINTA IQUINE,"BASE ""P"" P/TINTA 2 EM 1 16L SELA E PINTA IQUINE/ICORES",7892948048830,32091010,83000000,UN,2026-09-14T20:15:21Z,279.9,279.9
